user_id,item_id,rating,purchased
6113,94,4.7,1
6113,254,3.6,1
6114,469,2.0,0
6114,227,2.9,0
6114,261,4.4,1
6114,153,4.0,1
6114,293,3.9,1
6114,493,2.2,0
6114,236,4.4,1
6114,392,3.4,0
6114,363,2.7,0
6114,441,2.9,0
6114,26,3.3,0
6114,191,3.1,0
6114,385,4.2,1
6114,120,2.6,0
6114,44,1.7,0
6114,308,4.5,1
6114,292,4.5,1
6114,449,2.6,0
6114,478,1.1,0
6114,176,5.0,1
6114,250,2.6,0
6114,20,3.6,1
6114,156,4.8,1
6115,293,4.5,1
6115,437,2.7,0
6115,256,3.3,0
6115,79,4.6,1
6115,235,1.3,0
6115,316,4.5,1
6115,240,1.3,0
6115,43,3.8,1
6115,436,2.9,0
6115,353,2.6,0
6115,56,4.9,1
6115,347,1.6,0
6115,399,3.7,1
6115,429,3.1,0
6115,282,4.2,1
6116,364,2.4,0
6116,223,4.2,1
6116,273,5.0,1
6116,388,2.4,0
6116,319,5.0,1
6116,31,5.0,1
6116,107,4.7,1
6116,359,1.7,0
6116,478,1.7,0
6116,164,3.3,0
6116,431,1.4,0
6116,473,3.0,0
6116,308,1.8,0
6116,316,3.4,0
6116,134,2.0,0
6116,118,4.5,1
6116,352,3.6,1
6116,411,2.5,0
6116,74,3.3,0
6117,443,5.0,1
6117,345,5.0,1
6117,393,5.0,1
6117,354,5.0,1
6117,370,4.4,1
6117,459,2.5,0
6117,243,2.5,0
6117,388,4.0,1
6117,145,5.0,1
6117,49,3.0,0
6117,291,4.8,1
6117,270,2.4,0
6118,376,1.9,0
6118,320,2.2,0
6118,270,2.6,0
6118,308,1.9,0
6118,56,3.3,0
6118,243,4.3,1
6118,490,4.6,1
6118,234,2.2,0
6118,194,3.4,0
6118,369,3.5,1
6119,432,4.8,1
6119,96,2.4,0
6119,217,5.0,1
6119,300,2.7,0
6119,147,3.2,0
6119,125,2.2,0
6119,15,4.2,1
6119,324,4.0,1
6119,500,5.0,1
6119,457,2.3,0
6119,325,1.7,0
6119,144,2.1,0
6119,186,4.4,1
6119,369,3.1,0
6119,490,1.5,0
6119,400,1.8,0
6119,370,3.8,1
6119,138,3.8,1
6120,403,2.7,0
6120,144,3.9,1
6120,443,2.7,0
6120,44,4.5,1
6120,486,3.3,0
6120,231,1.6,0
6120,497,3.2,0
6120,38,1.8,0
6120,133,1.2,0
6120,423,3.8,1
6120,113,5.0,1
6120,259,4.2,1
6120,30,4.5,1
6121,104,2.6,0
6121,315,4.0,1
6121,421,2.7,0
6121,217,2.2,0
6121,297,5.0,1
6121,93,5.0,1
6121,233,3.4,0
6121,12,3.5,1
6121,175,3.4,0
6121,60,5.0,1
6121,214,4.2,1
6121,198,4.3,1
6121,155,3.1,0
6121,6,4.4,1
6121,97,5.0,1
6121,449,2.8,0
6121,349,2.5,0
6121,438,2.5,0
6122,449,4.9,1
6122,9,4.1,1
6122,6,5.0,1
6122,139,3.9,1
6122,110,3.5,1
6122,15,1.4,0
6122,36,3.6,1
6122,131,4.0,1
6122,71,1.9,0
6122,450,2.4,0
6122,446,4.6,1
6122,377,1.2,0
6122,403,3.1,0
6122,246,2.2,0
6123,81,3.5,1
6123,160,3.0,0
6123,291,3.7,1
6123,335,3.3,0
6123,377,2.8,0
6123,384,2.0,0
6123,217,3.1,0
6123,309,5.0,1
6123,226,4.9,1
6123,434,1.5,0
6123,333,4.1,1
6123,196,5.0,1
6124,286,5.0,1
6124,61,4.9,1
6124,1,4.4,1
6124,468,2.2,0
6124,200,3.6,1
6124,397,4.3,1
6124,23,1.6,0
6124,481,2.2,0
6124,379,3.0,0
6124,374,3.1,0
6124,203,2.2,0
6124,262,5.0,1
6124,320,5.0,1
6124,30,3.7,1
6125,164,1.9,0
6125,204,1.8,0
6125,140,1.9,0
6125,455,1.8,0
6125,408,3.0,0
6125,17,1.9,0
6125,103,3.3,0
6125,448,3.5,1
6125,248,4.9,1
6125,249,1.2,0
6125,401,2.7,0
6125,113,4.9,1
6125,481,2.6,0
6125,398,2.0,0
6125,71,4.7,1
6125,335,3.9,1
6125,155,2.3,0
6125,447,1.1,0
6125,8,1.4,0
6125,475,2.0,0
6125,484,1.9,0
6125,158,4.5,1
6125,410,3.5,1
6125,405,4.9,1
6126,253,1.6,0
6126,51,2.6,0
6126,400,1.9,0
6126,45,1.8,0
6126,339,3.2,0
6126,332,1.9,0
6126,437,4.6,1
6126,415,1.4,0
6126,484,1.8,0
6126,175,3.2,0
6126,490,3.6,1
6126,416,3.5,1
6126,496,3.7,1
6126,342,1.6,0
6126,42,2.4,0
6126,344,5.0,1
6126,33,1.3,0
6126,20,1.6,0
6126,136,3.4,0
6126,377,3.9,1
6127,480,5.0,1
6127,146,1.8,0
6127,35,4.0,1
6127,466,5.0,1
6127,170,4.7,1
6127,71,4.1,1
6127,370,3.5,1
6127,393,2.1,0
6127,178,4.1,1
6128,312,5.0,1
6128,56,5.0,1
6128,107,3.2,0
6128,201,4.8,1
6128,430,1.8,0
6128,29,1.6,0
6128,144,4.0,1
6128,240,5.0,1
6128,470,1.7,0
6128,102,1.6,0
6128,115,5.0,1
6128,204,4.9,1
6128,195,3.8,1
6128,391,2.5,0
6128,300,1.9,0
6128,137,4.0,1
6128,226,1.6,0
6129,46,2.1,0
6129,145,2.4,0
6129,358,3.2,0
6129,321,4.4,1
6129,392,2.7,0
6129,280,4.9,1
6129,176,2.9,0
6129,44,4.3,1
6129,106,4.0,1
6129,31,4.4,1
6129,241,5.0,1
6130,167,3.6,1
6130,307,2.4,0
6130,456,2.8,0
6130,169,1.7,0
6130,168,1.3,0
6130,377,4.9,1
6130,335,3.5,1
6130,435,3.7,1
6130,411,4.2,1
6130,362,5.0,1
6130,56,2.8,0
6130,178,5.0,1
6130,68,5.0,1
6130,337,3.3,0
6130,59,2.6,0
6130,133,3.7,1
6130,354,2.5,0
6130,323,2.1,0
6130,215,1.9,0
6131,41,1.2,0
6131,193,4.5,1
6131,122,4.9,1
6131,30,3.8,1
6131,1,1.8,0
6131,339,2.6,0
6131,66,4.3,1
6131,307,4.7,1
6131,161,4.1,1
6131,387,2.0,0
6131,431,1.4,0
6131,169,2.2,0
6131,84,3.5,1
6131,243,3.3,0
6131,118,3.1,0
6131,55,4.3,1
6131,334,1.2,0
6131,130,3.7,1
6131,224,2.8,0
6131,52,2.7,0
6131,181,4.2,1
6131,158,3.1,0
6131,105,4.8,1
6131,29,2.5,0
6132,204,1.1,0
6132,172,2.7,0
6132,450,4.8,1
6132,445,3.0,0
6132,274,2.4,0
6132,16,4.5,1
6132,403,1.6,0
6132,490,3.5,1
6132,171,5.0,1
6132,145,4.6,1
6132,87,2.4,0
6132,277,4.7,1
6132,472,2.0,0
6132,374,2.4,0
6133,119,5.0,1
6133,242,1.2,0
6133,45,3.1,0
6133,371,4.1,1
6133,195,2.6,0
6133,451,4.9,1
6133,159,4.6,1
6133,334,4.4,1
6133,355,4.2,1
6133,170,4.0,1
6133,158,4.4,1
6133,410,5.0,1
6133,128,4.6,1
6133,4,3.6,1
6133,113,2.1,0
6133,169,3.9,1
6133,373,3.4,0
6133,36,4.8,1
6133,168,3.7,1
6133,441,3.1,0
6134,117,5.0,1
6134,310,2.7,0
6134,68,3.5,1
6134,490,3.8,1
6134,341,3.5,1
6134,233,2.0,0
6134,313,1.9,0
6134,242,1.7,0
6134,337,2.5,0
6134,196,1.6,0
6134,283,2.4,0
6134,385,2.3,0
6134,445,1.6,0
6134,190,3.7,1
6134,447,1.9,0
6135,15,1.3,0
6135,180,3.5,1
6135,185,3.0,0
6135,358,3.9,1
6135,341,2.4,0
6135,222,3.6,1
6135,84,1.5,0
6135,1,2.7,0
6135,481,2.6,0
6136,482,3.3,0
6136,406,5.0,1
6136,377,3.6,1
6136,324,3.1,0
6136,220,2.3,0
6136,217,2.8,0
6136,389,1.5,0
6136,323,2.0,0
6136,222,5.0,1
6136,100,5.0,1
6136,479,1.7,0
6136,110,4.4,1
6136,218,4.8,1
6136,80,1.7,0
6136,483,3.9,1
6136,445,3.2,0
6136,51,1.2,0
6136,159,4.8,1
6137,96,4.2,1
6137,413,1.9,0
6137,437,4.4,1
6137,367,4.9,1
6137,20,3.9,1
6137,215,3.7,1
6137,402,1.8,0
6137,125,3.3,0
6137,286,5.0,1
6137,123,2.5,0
6137,204,3.4,0
6137,390,2.6,0
6137,80,2.4,0
6137,464,1.8,0
6137,66,4.7,1
6138,352,3.3,0
6138,9,4.6,1
6138,47,4.9,1
6138,216,4.1,1
6138,170,2.3,0
6138,171,4.3,1
6138,122,3.3,0
6138,269,2.4,0
6138,427,3.2,0
6138,462,3.5,1
6138,365,1.8,0
6138,67,2.3,0
6138,204,4.0,1
6138,499,4.1,1
6138,221,1.9,0
6138,377,2.4,0
6138,396,3.6,1
6138,258,2.9,0
6139,290,3.5,1
6139,431,1.9,0
6139,276,3.4,0
6139,184,1.4,0
6139,442,3.1,0
6139,461,4.4,1
6139,94,1.6,0
6139,395,5.0,1
6139,393,3.1,0
6139,212,4.6,1
6139,254,4.8,1
6139,154,1.0,0
6139,319,3.8,1
6139,490,2.5,0
6140,439,2.0,0
6140,197,4.0,1
6140,223,5.0,1
6140,303,1.3,0
6140,120,3.1,0
6140,398,4.3,1
6140,412,4.5,1
6140,374,3.1,0
6140,241,4.2,1
6140,288,4.5,1
6140,203,3.3,0
6140,85,1.2,0
6140,390,2.0,0
6140,96,2.5,0
6140,46,4.6,1
6140,260,3.2,0
6140,25,1.8,0
6140,47,5.0,1
6140,400,5.0,1
6140,298,4.6,1
6140,292,2.2,0
6140,21,5.0,1
6140,204,3.0,0
6140,210,4.1,1
6141,153,3.4,0
6141,496,3.6,1
6141,144,5.0,1
6141,376,3.4,0
6141,17,4.5,1
6141,413,3.0,0
6141,156,1.7,0
6141,261,4.3,1
6141,465,2.8,0
6141,378,4.8,1
6141,38,4.9,1
6141,449,1.4,0
6141,117,4.9,1
6141,346,4.6,1
6142,463,2.9,0
6142,30,4.7,1
6142,215,2.1,0
6142,456,4.9,1
6142,32,4.5,1
6142,213,4.6,1
6142,287,1.8,0
6142,177,2.0,0
6142,307,1.5,0
6142,218,4.1,1
6142,420,4.4,1
6142,170,4.0,1
6142,150,1.2,0
6142,249,2.5,0
6142,410,3.8,1
6142,160,1.6,0
6142,255,3.8,1
6142,306,2.5,0
6142,221,5.0,1
6142,174,2.5,0
6142,447,4.9,1
6142,412,4.3,1
6142,82,5.0,1
6142,360,4.6,1
6142,267,4.4,1
6143,136,1.7,0
6143,388,5.0,1
6143,303,4.1,1
6143,187,4.6,1
6143,190,2.5,0
6143,487,4.3,1
6143,309,5.0,1
6143,83,4.9,1
6143,488,2.4,0
6143,463,2.4,0
6143,243,3.3,0
6143,270,2.1,0
6143,251,4.3,1
6143,406,2.3,0
6144,154,2.8,0
6144,331,3.8,1
6144,228,3.9,1
6144,340,1.7,0
6144,127,2.3,0
6144,114,4.1,1
6144,276,4.6,1
6144,370,2.1,0
6144,225,2.7,0
6144,467,3.5,1
6144,310,3.3,0
6144,485,3.7,1
6144,299,4.6,1
6144,436,3.4,0
6144,476,3.7,1
6144,111,3.7,1
6145,451,4.8,1
6145,456,4.6,1
6145,235,4.5,1
6145,292,4.4,1
6145,32,4.8,1
6145,61,1.6,0
6145,475,3.3,0
6145,143,4.6,1
6145,28,2.4,0
6145,460,2.1,0
6145,282,2.4,0
6145,224,5.0,1
6145,482,5.0,1
6145,24,4.6,1
6145,330,1.4,0
6146,345,4.2,1
6146,263,5.0,1
6146,344,3.4,0
6146,336,1.8,0
6146,35,1.2,0
6146,29,4.9,1
6146,232,2.8,0
6146,192,1.6,0
6146,442,3.6,1
6146,485,2.8,0
6146,53,4.8,1
6146,365,4.1,1
6146,201,1.7,0
6146,382,1.2,0
6146,155,3.3,0
6146,260,4.7,1
6146,39,3.5,1
6146,402,3.8,1
6146,492,3.5,1
6147,164,1.3,0
6147,240,2.8,0
6147,307,3.9,1
6147,322,1.7,0
6147,257,5.0,1
6147,157,3.5,1
6147,398,4.9,1
6147,248,2.8,0
6147,62,2.9,0
6147,306,1.8,0
6147,202,1.4,0
6147,493,4.2,1
6147,4,4.9,1
6148,478,2.9,0
6148,197,3.1,0
6148,474,2.5,0
6148,228,2.2,0
6148,231,4.1,1
6148,317,2.0,0
6148,376,3.5,1
6148,21,2.9,0
6148,323,5.0,1
6148,172,3.8,1
6148,448,4.2,1
6148,144,3.4,0
6148,318,4.1,1
6148,433,3.7,1
6148,118,2.5,0
6149,400,3.6,1
6149,177,5.0,1
6149,57,3.0,0
6149,379,3.8,1
6149,146,1.9,0
6149,222,4.7,1
6149,109,3.1,0
6149,361,3.2,0
6149,301,2.9,0
6149,409,5.0,1
6150,492,5.0,1
6150,375,4.3,1
6150,447,5.0,1
6150,321,3.0,0
6150,65,2.3,0
6150,41,1.5,0
6150,362,2.4,0
6150,257,3.4,0
6150,110,2.8,0
6151,401,2.7,0
6151,222,4.0,1
6151,216,2.5,0
6151,343,1.6,0
6151,65,1.7,0
6151,131,5.0,1
6151,463,1.7,0
6151,205,5.0,1
6151,80,2.8,0
6151,314,3.2,0
6151,427,4.0,1
6151,50,3.5,1
6151,11,2.4,0
6151,101,4.8,1
6151,471,1.8,0
6151,362,3.3,0
6151,220,3.1,0
6152,137,4.5,1
6152,21,1.7,0
6152,406,3.8,1
6152,106,3.0,0
6152,471,4.0,1
6152,71,4.1,1
6152,192,3.7,1
6152,255,3.4,0
6152,42,4.4,1
6152,36,2.4,0
6152,371,2.3,0
6152,37,2.6,0
6152,77,5.0,1
6152,204,4.7,1
6152,227,3.9,1
6152,426,1.1,0
6152,494,4.4,1
6152,145,1.8,0
6153,367,2.3,0
6153,380,4.7,1
6153,153,1.2,0
6153,208,3.0,0
6153,318,4.5,1
6153,167,4.0,1
6153,198,3.7,1
6153,422,2.3,0
6153,136,2.2,0
6153,220,5.0,1
6153,252,5.0,1
6154,320,2.2,0
6154,478,5.0,1
6154,77,1.8,0
6154,148,4.5,1
6154,360,1.4,0
6154,178,5.0,1
6154,205,1.2,0
6154,464,4.4,1
6154,383,4.7,1
6154,376,4.7,1
6155,88,3.2,0
6155,7,1.5,0
6155,452,3.4,0
6155,372,3.6,1
6155,331,4.5,1
6155,469,1.7,0
6155,244,2.5,0
6155,268,3.6,1
6155,284,3.6,1
6155,430,4.0,1
6155,325,1.3,0
6156,92,4.7,1
6156,196,1.4,0
6156,489,5.0,1
6156,93,3.3,0
6156,459,2.8,0
6156,426,3.1,0
6156,476,2.6,0
6156,162,2.5,0
6156,62,4.1,1
6156,25,2.8,0
6156,374,2.6,0
6156,199,4.6,1
6156,284,1.0,0
6156,480,1.1,0
6157,484,3.6,1
6157,163,2.7,0
6157,411,2.7,0
6157,404,2.1,0
6157,425,3.8,1
6157,387,2.5,0
6157,374,4.1,1
6157,360,3.4,0
6157,19,4.8,1
6157,376,2.3,0
6157,331,2.3,0
6157,99,5.0,1
6157,54,2.6,0
6157,35,3.6,1
6157,153,3.0,0
6157,396,2.7,0
6157,83,3.0,0
6157,455,3.3,0
6157,323,2.6,0
6158,81,4.1,1
6158,265,5.0,1
6158,39,2.2,0
6158,314,1.9,0
6158,308,5.0,1
6158,50,2.8,0
6158,157,2.6,0
6158,334,2.9,0
6158,227,5.0,1
6158,350,1.1,0
6158,435,4.6,1
6158,203,3.4,0
6158,348,4.8,1
6158,202,1.7,0
6158,155,2.6,0
6158,295,3.8,1
6158,291,1.7,0
6159,34,3.5,1
6159,89,3.7,1
6159,269,1.7,0
6159,101,2.8,0
6159,69,4.8,1
6159,68,3.3,0
6159,402,1.4,0
6159,395,4.1,1
6159,144,4.8,1
6159,365,1.9,0
6159,397,2.9,0
6159,260,3.1,0
6159,292,1.7,0
6159,207,4.9,1
6160,220,2.8,0
6160,454,4.8,1
6160,304,2.5,0
6160,185,3.9,1
6160,117,2.8,0
6160,38,3.5,1
6160,158,2.2,0
6160,169,2.2,0
6160,191,5.0,1
6160,99,1.9,0
6160,115,3.7,1
6160,18,5.0,1
6160,265,3.6,1
6160,361,3.6,1
6161,212,1.9,0
6161,22,3.2,0
6161,372,3.0,0
6161,188,2.8,0
6161,317,4.8,1
6161,462,2.5,0
6161,347,3.0,0
6161,44,1.3,0
6161,135,3.5,1
6161,276,2.2,0
6161,264,1.3,0
6161,484,2.0,0
6161,218,2.0,0
6161,500,3.6,1
6161,229,2.9,0
6162,468,4.0,1
6162,311,1.8,0
6162,480,2.9,0
6162,319,2.2,0
6162,225,4.9,1
6162,269,3.6,1
6162,397,3.9,1
6162,256,1.3,0
6162,144,2.1,0
6162,476,1.4,0
6162,83,1.8,0
6162,347,2.0,0
6162,483,1.4,0
6163,242,2.3,0
6163,468,4.7,1
6163,40,3.3,0
6163,113,4.0,1
6163,68,2.7,0
6163,191,3.3,0
6163,283,3.1,0
6163,174,1.6,0
6163,41,4.6,1
6163,111,3.9,1
6163,459,5.0,1
6163,205,4.7,1
6163,60,5.0,1
6163,121,3.6,1
6163,381,2.7,0
6163,434,4.1,1
6163,94,3.4,0
6163,428,4.4,1
6163,11,3.5,1
6164,263,2.4,0
6164,254,2.4,0
6164,167,3.7,1
6164,113,2.3,0
6164,83,2.0,0
6164,424,2.9,0
6164,115,5.0,1
6164,14,2.6,0
6164,350,3.9,1
6164,304,2.7,0
6164,421,5.0,1
6165,52,2.2,0
6165,480,2.9,0
6165,147,3.4,0
6165,271,2.4,0
6165,170,3.3,0
6165,38,2.3,0
6165,401,1.5,0
6165,269,3.7,1
6165,225,3.1,0
6165,194,5.0,1
6165,152,3.4,0
6165,454,1.5,0
6166,151,5.0,1
6166,197,4.5,1
6166,180,3.5,1
6166,135,4.2,1
6166,294,4.1,1
6166,241,1.8,0
6166,102,5.0,1
6166,491,2.6,0
6166,203,1.8,0
6166,421,5.0,1
6166,173,3.9,1
6166,470,5.0,1
6166,209,1.2,0
6166,381,4.1,1
6166,213,5.0,1
6166,438,2.1,0
6166,452,2.6,0
6167,18,5.0,1
6167,25,5.0,1
6167,9,5.0,1
6167,169,2.5,0
6167,171,2.3,0
6167,35,1.6,0
6167,103,3.0,0
6167,336,5.0,1
6167,20,1.9,0
6167,97,3.2,0
6167,293,2.2,0
6167,352,4.0,1
6167,402,2.7,0
6167,152,3.2,0
6167,59,2.9,0
6167,139,2.9,0
6167,117,2.8,0
6167,2,3.7,1
6167,318,5.0,1
6167,359,1.8,0
6168,113,4.1,1
6168,17,1.0,0
6168,216,5.0,1
6168,142,3.3,0
6168,362,4.6,1
6168,298,4.4,1
6168,445,4.4,1
6168,332,5.0,1
6168,286,2.7,0
6168,324,3.1,0
6168,11,4.2,1
6168,420,2.3,0
6168,126,4.2,1
6168,100,5.0,1
6168,236,4.7,1
6168,91,2.7,0
6168,406,4.3,1
6169,479,1.1,0
6169,310,2.1,0
6169,477,4.8,1
6169,423,2.9,0
6169,344,4.2,1
6169,15,2.4,0
6169,335,5.0,1
6169,500,5.0,1
6169,70,1.4,0
6169,463,2.7,0
6169,236,2.6,0
6169,367,5.0,1
6169,323,4.8,1
6169,244,4.6,1
6169,291,5.0,1
6170,500,2.6,0
6170,364,3.3,0
6170,234,5.0,1
6170,342,4.5,1
6170,251,5.0,1
6170,137,4.6,1
6170,41,5.0,1
6170,336,1.3,0
6170,68,3.1,0
6170,178,4.1,1
6170,413,4.6,1
6170,331,3.1,0
6170,299,3.8,1
6170,11,5.0,1
6170,252,1.3,0
6171,105,2.4,0
6171,456,1.5,0
6171,307,3.8,1
6171,21,2.5,0
6171,264,4.0,1
6171,58,2.1,0
6171,451,2.9,0
6171,233,3.2,0
6171,238,3.0,0
6171,320,1.0,0
6171,376,2.6,0
6171,388,4.8,1
6171,453,3.2,0
6171,247,2.7,0
6171,481,4.8,1
6171,173,4.3,1
6171,495,1.8,0
6171,418,4.1,1
6171,110,5.0,1
6172,444,4.6,1
6172,279,3.7,1
6172,132,1.8,0
6172,417,1.1,0
6172,406,1.1,0
6172,40,2.6,0
6172,116,4.0,1
6172,297,3.5,1
6172,396,3.8,1
6172,174,3.5,1
6172,193,1.7,0
6172,46,2.5,0
6172,450,3.0,0
6172,438,4.7,1
6172,302,3.7,1
6172,114,1.6,0
6172,500,3.3,0
6173,189,5.0,1
6173,63,3.6,1
6173,149,2.8,0
6173,97,5.0,1
6173,67,5.0,1
6173,8,4.9,1
6173,209,4.5,1
6173,186,4.2,1
6173,104,1.9,0
6173,176,4.2,1
6173,162,5.0,1
6173,73,1.9,0
6173,262,1.3,0
6173,267,2.3,0
6173,431,1.6,0
6173,430,3.4,0
6173,326,3.7,1
6173,33,3.1,0
6173,303,4.5,1
6173,205,3.8,1
6173,406,4.5,1
6174,372,4.2,1
6174,123,3.8,1
6174,306,4.6,1
6174,362,3.0,0
6174,332,2.3,0
6174,40,3.2,0
6174,296,4.4,1
6175,407,1.9,0
6175,458,1.8,0
6175,326,4.8,1
6175,17,1.6,0
6175,394,3.2,0
6175,75,1.4,0
6175,399,4.3,1
6175,312,3.5,1
6175,437,1.7,0
6175,292,3.1,0
6175,138,3.5,1
6176,218,4.3,1
6176,445,5.0,1
6176,296,1.2,0
6176,420,1.7,0
6176,156,1.7,0
6176,324,3.2,0
6176,492,4.3,1
6176,247,4.7,1
6176,154,4.0,1
6176,69,4.1,1
6176,427,2.8,0
6176,204,5.0,1
6176,279,4.4,1
6176,359,4.9,1
6176,302,4.0,1
6177,112,2.1,0
6177,70,3.3,0
6177,66,1.9,0
6177,401,1.7,0
6177,299,2.4,0
6177,257,3.8,1
6177,267,3.0,0
6177,265,3.8,1
6177,362,1.2,0
6177,137,4.8,1
6177,500,4.5,1
6177,167,2.7,0
6177,328,5.0,1
6177,364,3.8,1
6177,422,4.5,1
6177,482,3.7,1
6177,314,1.9,0
6177,202,2.3,0
6177,27,3.7,1
6177,90,5.0,1
6178,267,3.3,0
6178,6,2.0,0
6178,406,3.6,1
6178,72,4.7,1
6178,307,2.3,0
6178,282,5.0,1
6178,50,2.3,0
6178,362,3.6,1
6178,368,2.5,0
6178,324,5.0,1
6178,203,5.0,1
6178,65,3.9,1
6178,71,5.0,1
6178,156,4.6,1
6178,443,3.0,0
6178,380,2.5,0
6178,500,2.6,0
6178,89,4.2,1
6178,85,2.5,0
6178,252,4.4,1
6178,283,2.6,0
6179,322,3.8,1
6179,307,2.6,0
6179,131,3.1,0
6179,43,1.6,0
6179,291,4.1,1
6179,147,4.6,1
6179,204,3.9,1
6179,412,5.0,1
6179,69,5.0,1
6179,84,2.8,0
6179,424,4.1,1
6179,456,2.6,0
6179,265,3.9,1
6179,391,5.0,1
6179,493,4.2,1
6179,243,3.4,0
6179,339,3.9,1
6179,160,1.3,0
6179,469,1.7,0
6179,209,2.3,0
6179,203,5.0,1
6179,302,4.1,1
6180,233,3.2,0
6180,199,5.0,1
6180,64,4.7,1
6180,277,3.4,0
6180,96,2.3,0
6180,344,1.7,0
6180,232,2.3,0
6180,383,4.4,1
6180,335,4.1,1
6180,217,4.1,1
6180,159,1.3,0
6180,318,1.6,0
6180,17,5.0,1
6180,138,5.0,1
6181,90,1.9,0
6181,296,3.9,1
6181,141,3.3,0
6181,88,3.2,0
6181,159,3.9,1
6181,67,3.9,1
6181,494,4.2,1
6181,247,3.8,1
6181,411,4.2,1
6181,200,4.1,1
6181,137,3.6,1
6181,138,2.0,0
6181,345,4.1,1
6181,83,2.1,0
6181,171,5.0,1
6181,305,3.8,1
6182,139,4.8,1
6182,313,3.4,0
6182,428,1.2,0
6182,157,4.9,1
6182,410,1.9,0
6182,400,4.9,1
6182,128,2.4,0
6182,135,3.2,0
6182,282,3.4,0
6182,104,2.4,0
6182,414,1.5,0
6182,258,2.6,0
6182,289,2.4,0
6182,404,2.3,0
6182,24,4.3,1
6182,438,1.2,0
6183,261,3.2,0
6183,368,3.2,0
6183,202,3.5,1
6183,168,1.0,0
6183,226,5.0,1
6183,174,2.6,0
6183,14,1.5,0
6183,371,3.1,0
6183,492,3.9,1
6183,64,4.8,1
6183,479,1.4,0
6183,423,3.8,1
6183,110,5.0,1
6183,200,2.1,0
6184,14,4.2,1
6184,285,5.0,1
6184,178,4.1,1
6184,445,2.7,0
6184,438,3.2,0
6184,361,2.0,0
6184,294,2.7,0
6184,139,4.5,1
6184,215,2.8,0
6184,53,4.3,1
6184,185,4.3,1
6184,5,2.2,0
6184,238,3.8,1
6185,70,4.9,1
6185,132,3.3,0
6185,408,2.5,0
6185,4,2.3,0
6185,231,3.0,0
6185,453,1.0,0
6185,261,3.1,0
6185,27,1.2,0
6185,429,5.0,1
6185,458,2.2,0
6185,378,5.0,1
6185,384,2.0,0
6185,360,2.0,0
6186,458,3.8,1
6186,335,3.7,1
6186,25,1.5,0
6186,273,3.2,0
6186,222,1.3,0
6186,64,4.3,1
6186,94,1.2,0
6186,412,2.7,0
6186,127,3.7,1
6186,89,4.3,1
6186,275,4.4,1
6186,34,2.2,0
6186,160,3.1,0
6186,369,5.0,1
6186,408,5.0,1
6186,460,3.3,0
6186,354,2.9,0
6187,332,2.3,0
6187,62,2.8,0
6187,88,2.4,0
6187,174,3.6,1
6187,108,1.5,0
6187,399,4.5,1
6187,499,4.3,1
6187,297,3.2,0
6187,125,1.8,0
6187,72,5.0,1
6187,142,3.2,0
6187,23,3.8,1
6188,443,3.6,1
6188,358,3.3,0
6188,194,4.2,1
6188,185,2.5,0
6188,125,4.0,1
6188,426,2.1,0
6188,429,4.9,1
6188,154,3.5,1
6188,30,2.9,0
6188,176,2.0,0
6188,134,4.0,1
6188,324,3.0,0
6188,338,2.4,0
6188,186,1.1,0
6188,214,3.3,0
6189,205,1.8,0
6189,329,2.5,0
6189,489,1.7,0
6189,260,2.4,0
6189,305,4.7,1
6189,432,4.1,1
6189,3,2.4,0
6189,383,2.1,0
6189,75,2.4,0
6189,53,3.8,1
6189,102,4.9,1
6189,183,4.1,1
6189,58,1.8,0
6190,371,3.7,1
6190,70,5.0,1
6190,18,3.6,1
6190,499,3.2,0
6190,134,4.5,1
6190,187,1.7,0
6190,386,2.8,0
6190,81,4.2,1
6190,249,2.0,0
6190,349,5.0,1
6190,427,3.2,0
6190,464,2.9,0
6190,39,5.0,1
6190,4,3.0,0
6190,113,2.4,0
6190,172,2.0,0
6190,449,3.9,1
6190,340,2.3,0
6190,226,2.0,0
6190,365,4.8,1
6190,52,2.8,0
6191,129,3.3,0
6191,483,2.7,0
6191,159,4.5,1
6191,53,3.7,1
6191,302,1.2,0
6191,269,3.0,0
6191,450,4.2,1
6191,368,2.9,0
6191,36,4.1,1
6191,349,3.0,0
6191,315,2.3,0
6191,274,1.3,0
6191,487,5.0,1
6191,163,2.8,0
6191,280,4.9,1
6191,60,1.3,0
6191,43,2.4,0
6191,301,2.3,0
6191,237,2.5,0
6192,136,5.0,1
6192,45,2.6,0
6192,76,2.1,0
6192,220,4.5,1
6192,320,5.0,1
6192,165,4.0,1
6192,270,1.8,0
6192,264,3.7,1
6192,326,5.0,1
6192,118,2.7,0
6193,291,4.7,1
6193,205,3.2,0
6193,238,4.4,1
6193,16,4.0,1
6193,343,3.4,0
6193,199,1.7,0
6193,259,4.3,1
6193,12,3.8,1
6193,465,3.3,0
6193,329,1.6,0
6193,152,4.7,1
6193,420,4.2,1
6193,116,2.6,0
6193,356,3.1,0
6193,71,5.0,1
6194,168,1.2,0
6194,487,3.4,0
6194,350,4.7,1
6194,322,1.1,0
6194,231,5.0,1
6194,182,4.4,1
6194,115,3.7,1
6194,418,1.4,0
6194,108,3.9,1
6194,155,1.6,0
6194,254,2.6,0
6194,267,4.3,1
6194,472,1.1,0
6195,283,2.1,0
6195,31,2.6,0
6195,261,2.2,0
6195,277,2.2,0
6195,120,2.8,0
6195,164,3.7,1
6195,311,3.8,1
